51414d4cfdc9f04926007560,513d6a93fdc9f03587004ad5,right
51414d4cfdc9f04926007560,513d6a93fdc9f03587004ad5,right
513d5ccbfdc9f035870037a0,50f607dbbeb2fed6f8000328,right
513d5ccbfdc9f035870037a0,50f607dbbeb2fed6f8000328,right
513d786bfdc9f0358700616c,50f5e75bfdc9f065f000705e,left
513d786bfdc9f0358700616c,50f5e75bfdc9f065f000705e,left
513d78dafdc9f035870062e2,5141504afdc9f04926007ce9,equal
513d7dcbfdc9f03587007285,50f563f9fdc9f065f0005f56,right
513d7dcbfdc9f03587007285,50f563f9fdc9f065f0005f56,right
50f5eaf2fdc9f065f0007eaa,5185ccb6fdc9f03fd5000c70,right
50f5eaf2fdc9f065f0007eaa,5185ccb6fdc9f03fd5000c70,right
5185d316fdc9f03fd500126d,50f5eafafdc9f065f0007f42,left
5185d316fdc9f03fd500126d,50f5eafafdc9f065f0007f42,left
514139e1fdc9f04926005586,513d6c3afdc9f03587004eff,right
514139e1fdc9f04926005586,513d6c3afdc9f03587004eff,right
513d337dfdc9f03587002974,514139cdfdc9f04926005558,right
513d337dfdc9f03587002974,514139cdfdc9f04926005558,right
50f42bb5fdc9f065f000167c,50f5eee8fdc9f065f00090a5,left
50f42bb5fdc9f065f000167c,50f5eee8fdc9f065f00090a5,left
513d5ab9fdc9f03587003429,51414c71fdc9f0492600732c,equal
51413963fdc9f04926005467,514090c7fdc9f04926000390,left
513d9c2afdc9f03587007c49,513f129ffdc9f0358700c9d2,left
51414cccfdc9f04926007408,50f5e5d1fdc9f065f0006a75,right
513f2cfafdc9f0358700d969,513e1ac3fdc9f035870092c3,right
51409d5dfdc9f049260012de,50f43b71fdc9f065f00030dd,left
5140cb3ffdc9f04926002ac5,50f5ec3cfdc9f065f0008866,left
513d3716fdc9f03587002bd8,514136e2fdc9f04926004d0c,left
513ce6b9fdc9f0358700227e,513f2be1fdc9f0358700d796,equal
50f43baefdc9f065f0003324,514099cefdc9f04926000e72,right
50f561cbfdc9f065f0005723,51414389fdc9f049260063f4,left
513d3311fdc9f0358700292a,513e5e95fdc9f0358700b0f3,left
50f5e55ffdc9f065f0006792,513e6d68fdc9f0358700c2bc,right
50f5e55ffdc9f065f000678e,513cc526fdc9f0358700182e,right
50f5eb6afdc9f065f00082d7,50f42c69fdc9f065f0001bc2,right
513f14adfdc9f0358700cca2,513e22bbfdc9f0358700a5bb,right
513d5c69fdc9f035870036f3,513cc008fdc9f03587001333,equal
513d7cc7fdc9f03587006fe0,50f44856fdc9f065f0003ea1,right
50f433d0fdc9f065f00026f3,51414d4ffdc9f04926007566,left
51421becfdc9f049260084e1,513e60c5fdc9f0358700b449,left
5185cda8fdc9f03fd5000d6a,5140dab0fdc9f04926003e0f,right
51414d3ffdc9f0492600753d,50f5ea60fdc9f065f0007b0e,left
513f126cfdc9f0358700c983,5140cbd2fdc9f04926002c63,left
514138f7fdc9f0492600534b,5140d9c2fdc9f04926003c8e,right
51413a42fdc9f0492600567f,513cc850fdc9f03587001b19,left
513d7973fdc9f035870064da,513d9c6ffdc9f03587007d34,right
513cbf0ffdc9f03587001232,50f44807fdc9f065f0003c86,right
513cb608fdc9f035870009d4,51414722fdc9f049260069ad,left
50f5e58ffdc9f065f0006a39,51422b48fdc9f04926008a18,right
513d684dfdc9f03587004313,513e1bf2fdc9f035870095e3,right
513d2cfffdc9f03587002487,513e1f11fdc9f03587009e23,left
50f447d2fdc9f065f0003a75,50f5ea5ffdc9f065f0007afd,right
513d7d31fdc9f03587007139,51422d35fdc9f04926008be8,left
513d7883fdc9f035870061bf,513d2eadfdc9f035870025cb,right
513cdd8afdc9f035870020c0,514091d5fdc9f049260005bc,right
5140894ffdc9f0358700e4b7,50f44565fdc9f065f00034be,right
513d33d2fdc9f035870029af,513d6ae8fdc9f03587004bb3,left
513d7bfafdc9f03587006d3e,50f5e75bfdc9f065f0007064,right
50e748e9d7c3df413b001436,50f5eba0fdc9f065f000837a,left
51414e67fdc9f0492600783b,5141483afdc9f04926006c40,right
514150d3fdc9f04926007e42,50f5e583fdc9f065f000693f,right
5140d7eefdc9f049260038f7,513d608cfdc9f03587003d2a,left
513d32c0fdc9f035870028f0,50f6087bbeb2fed6f8000587,right
50f43527fdc9f065f0002bcc,5140cabafdc9f0492600291c,left
513e5dcdfdc9f0358700aec8,513f1371fdc9f0358700caec,right
50f5ebc9fdc9f065f0008529,50f447d3fdc9f065f0003ab7,left
513d9ddcfdc9f03587008200,513d9f29fdc9f0358700865c,right
513cb62cfdc9f035870009f9,5140d909fdc9f04926003b1a,left
50f43b79fdc9f065f0003180,514150bbfdc9f04926007e0d,left
50f5ebadfdc9f065f0008477,50f55e08fdc9f065f00049f2,right
5140cb86fdc9f04926002ba6,513d9e72fdc9f035870083ee,left
513e1ee9fdc9f03587009dbd,5140cc5dfdc9f04926002da8,left
513cce9afdc9f03587001dab,513d9c6ffdc9f03587007d34,right
513f2da7fdc9f0358700da91,50f5eba3fdc9f065f00083ac,equal
513d56f4fdc9f03587003094,513cbab0fdc9f03587000e1b,left
51409519fdc9f0492600093c,513d6b09fdc9f03587004c0b,right
513d57d7fdc9f03587003228,513d786bfdc9f0358700616e,right
5141389ffdc9f04926005275,513d9b89fdc9f03587007a40,left
51413b3cfdc9f049260058ef,513d9e99fdc9f0358700846e,equal
513e1cc8fdc9f03587009817,513d34cefdc9f03587002a6a,equal
5140ca06fdc9f049260026e8,513d6a3ffdc9f035870049e4,right
51409888fdc9f04926000cc7,513cc5c2fdc9f035870018b9,left
513d9cd8fdc9f03587007e95,50f5eb40fdc9f065f000810b,left
51414b69fdc9f0492600709e,51392738818ede12960010ac,left
50f5ebcffdc9f065f00085b2,51414e22fdc9f0492600777d,left
50f561c5fdc9f065f00056e5,513d7ec9fdc9f0358700749f,right
5141393afdc9f049260053f9,513e5d8bfdc9f0358700ae11,right
513cee8bfdc9f035870023fd,513d5f84fdc9f03587003bd8,right
51422b52fdc9f04926008a21,513f1429fdc9f0358700cbe7,right
5140b6eefdc9f0492600186d,50f4351dfdc9f065f0002b67,right
50f5eb70fdc9f065f000834a,50f5e63dfdc9f065f0006b86,left
513e5dd9fdc9f0358700aee7,513d6e8ffdc9f0358700531a,right
51413a3ffdc9f04926005677,50f56410fdc9f065f0006097,left
5140ca38fdc9f0492600278c,50f42c1afdc9f065f0001892,right
5140903dfdc9f0492600025c,514147cdfdc9f04926006b36,equal
50f4352efdc9f065f0002c64,50f4347ffdc9f065f00028bc,left
5140ca7dfdc9f0492600285b,50f56126fdc9f065f00054ae,left
513e5c39fdc9f0358700aa76,513d9da3fdc9f03587008140,equal
514147b5fdc9f04926006afc,514143ccfdc9f04926006433,equal
513d6a6dfdc9f03587004a74,50f4351afdc9f065f0002b1b,equal
513f1327fdc9f0358700ca8a,513d5db5fdc9f03587003940,left
5140d51afdc9f04926003427,50f5e8fefdc9f065f00075ef,left
50f42f01fdc9f065f00025cd,513cc2cefdc9f035870015e2,equal
513e5fa4fdc9f0358700b28a,5140cc02fdc9f04926002cc6,left
50f60b91beb2fed91000009b,51408b4dfdc9f0358700e8de,left
513d5d79fdc9f035870038d2,5141372bfdc9f04926004e17,equal
5185cc71fdc9f03fd5000c2e,5141462efdc9f0492600675c,left
5140b8fefdc9f04926001d65,513e6b60fdc9f0358700c008,left
5141345afdc9f04926004616,513e1ddcfdc9f03587009aeb,left
50f42c54fdc9f065f0001b1f,513d38c4fdc9f03587002c7a,right
51409cfffdc9f0492600126e,50f4648efdc9f065f000475f,right
513d785afdc9f03587006133,513d5e12fdc9f035870039d9,right
513e5f7efdc9f0358700b254,513d7e0ffdc9f03587007312,equal
513cbc73fdc9f03587000fc5,51413880fdc9f04926005227,right
513d2cb9fdc9f03587002456,5140d845fdc9f0492600399f,left
50f5eb5ffdc9f065f00081fd,514135eefdc9f04926004b93,right
51414978fdc9f04926006de4,50f60869beb2fed6f8000420,left
513e6b8efdc9f0358700c04b,5185d3acfdc9f03fd5001309,right
51414b35fdc9f0492600705e,513e1c40fdc9f035870096ba,left
5140db87fdc9f04926003ef8,513d569efdc9f03587003008,left
513d9c01fdc9f03587007bca,50f5e76bfdc9f065f0007195,left
514219fbfdc9f049260082c7,5140ca9cfdc9f049260028be,right
50f4644dfdc9f065f000457d,5140d2b3fdc9f04926003319,right
51409955fdc9f04926000ddb,513f137efdc9f0358700caff,right
514145cafdc9f0492600666e,5140cfe2fdc9f049260031aa,left
513f28befdc9f0358700d24d,51414e6bfdc9f04926007844,right
50f6167dbeb2fed91000092a,50f42f01fdc9f065f00025ea,right
50f44869fdc9f065f0004062,51414ccefdc9f0492600740f,left
513cdb42fdc9f03587002038,513da0e1fdc9f03587008a4b,right
5141492afdc9f04926006d99,51408af1fdc9f0358700e825,right
513d5d34fdc9f03587003859,513d6b61fdc9f03587004ce2,right
513d7928fdc9f035870063ef,5141374cfdc9f04926004e7d,right
513cdf9dfdc9f03587002132,513f13c4fdc9f0358700cb58,left
513f12a1fdc9f0358700c9d6,51413410fdc9f04926004509,right
513e6c12fdc9f0358700c0fb,50f43aaffdc9f065f0002f22,left
513ccd70fdc9f03587001d73,50f5e8cbfdc9f065f00074ec,right
513d5027fdc9f03587002e9f,50f56448fdc9f065f00061c9,right
5185d3e7fdc9f03fd500134a,50f447d8fdc9f065f0003afd,left
50f43493fdc9f065f00029d2,513d58d4fdc9f03587003331,left
513d7b4cfdc9f03587006afd,513e1bb4fdc9f0358700953b,right
50f43524fdc9f065f0002b9c,513e65c4fdc9f0358700b9f2,right
50f44857fdc9f065f0003ea9,513d9e46fdc9f03587008368,left
513d798bfdc9f0358700652b,5185d08cfdc9f03fd5001026,left
50f5ed9bfdc9f065f0008e49,513cc78cfdc9f03587001a60,left
51414b82fdc9f049260070d5,5140c96dfdc9f04926002524,left
513cc8f8fdc9f03587001bb9,513d6962fdc9f035870046ea,right
513f2a00fdc9f0358700d478,50f607d3beb2fed6f8000290,right
513d6cabfdc9f03587005015,513d6154fdc9f03587003e21,right
513cc208fdc9f03587001520,513d7c93fdc9f03587006f42,left
51421c94fdc9f04926008596,513e5c61fdc9f0358700aae1,equal
50f5eaa3fdc9f065f0007b63,513d6ccbfdc9f0358700504b,right
50f5e895fdc9f065f0007383,513d7d7ffdc9f035870071e5,left
5140ccbafdc9f04926002e7d,513cc5b8fdc9f035870018af,equal
513d77f9fdc9f03587005fec,51422b15fdc9f049260089e3,equal
51408b54fdc9f0358700e8eb,513f2e01fdc9f0358700db3b,right
51409e84fdc9f0492600144a,51408aa4fdc9f0358700e771,right
50f5eb69fdc9f065f00082bb,5140d34cfdc9f049260033a6,left
51421a36fdc9f04926008304,513e219dfdc9f0358700a471,right
5140b6b0fdc9f049260017c1,51413c04fdc9f04926005a9e,left
513f29bafdc9f0358700d403,5185d345fdc9f03fd500129f,right
513d5f56fdc9f03587003ba1,51409ac1fdc9f04926000faa,right
50f5e6c4fdc9f065f0006dd6,514139f9fdc9f049260055c4,right
51422cecfdc9f04926008b9f,513d7a10fdc9f035870066de,left
513d7c8afdc9f03587006f23,50f5e585fdc9f065f0006970,right
513f2f06fdc9f0358700dcf5,50f463bbfdc9f065f00042c3,equal
51409199fdc9f04926000541,51414689fdc9f04926006833,left
513e1b22fdc9f035870093b7,513d691bfdc9f035870045f4,left
513d69d6fdc9f0358700488b,513e6b42fdc9f0358700bfe3,left
50f42c7efdc9f065f0001d6a,513e5ea1fdc9f0358700b104,right
513cb287fdc9f03587000672,513d7d30fdc9f03587007132,equal
513e1cf5fdc9f03587009893,513d9dcdfdc9f035870081cb,right
50f5eba0fdc9f065f0008384,513cb926fdc9f03587000cb4,right
50f42c1afdc9f065f00018aa,5140b6b4fdc9f049260017ca,right
50f55e6dfdc9f065f0004c72,513d6c12fdc9f03587004e96,right
51413ccafdc9f04926005bca,513e1abdfdc9f035870092b5,left
513da022fdc9f035870088e0,513da059fdc9f0358700895f,right
513f2a74fdc9f0358700d53a,50f439f0fdc9f065f0002d6f,right
513d5815fdc9f0358700329c,513e6fedfdc9f0358700c636,left
513f2a73fdc9f0358700d537,51413542fdc9f0492600494f,right
5141465afdc9f049260067b9,50f44853fdc9f065f0003e4f,equal
513d6d9afdc9f0358700519b,513d9b3cfdc9f03587007942,left
51414ea5fdc9f049260078d5,50f56126fdc9f065f00054a7,right
5140c93dfdc9f04926002491,513e1e88fdc9f03587009cb9,left
50f46499fdc9f065f0004868,50f561fbfdc9f065f0005834,right
51408b6afdc9f0358700e917,5140d8a5fdc9f04926003a5c,left
513d565cfdc9f03587002f8e,5140ca80fdc9f04926002867,right
50f5ecf4fdc9f065f0008b8b,50f55e0dfdc9f065f0004a60,left
513ccdbafdc9f03587001d82,50f5640cfdc9f065f0006038,right
513d5db0fdc9f03587003932,513d68cffdc9f035870044e0,right
50f5e582fdc9f065f0006934,5140946dfdc9f04926000890,left
50f42bbafdc9f065f00016c3,51413364fdc9f049260042b1,left
50f56412fdc9f065f00060b0,513f12e6fdc9f0358700ca31,left
50f5ec9ffdc9f065f0008aba,51409c31fdc9f04926001179,left
514137cbfdc9f0492600505a,50f42c7efdc9f065f0001d55,right
50f5e63cfdc9f065f0006b77,50f55e0dfdc9f065f0004a6a,left
513f3141fdc9f0358700df82,50f42efffdc9f065f0002579,left
50f43babfdc9f065f00032e3,50f4352efdc9f065f0002c63,right
513e2042fdc9f0358700a160,50f560fafdc9f065f00053a2,left
513f2b2afdc9f0358700d664,514134fbfdc9f0492600485e,right
50f5ee98fdc9f065f0008f19,5140c8fffdc9f049260023e4,right
50f5612dfdc9f065f00054c3,513d6ccbfdc9f0358700504b,left
50f5e87cfdc9f065f0007302,51408fd8fdc9f04926000190,left
513f2953fdc9f0358700d344,513d4b74fdc9f03587002e0f,right
513cc410fdc9f0358700171f,50f5eb1efdc9f065f0007fd9,equal
513e6eb0fdc9f0358700c481,51414695fdc9f04926006855,right
514091c7fdc9f0492600059f,50f447d3fdc9f065f0003aad,right
51422c0dfdc9f04926008ac5,50f43ba6fdc9f065f000328e,left
513d6069fdc9f03587003cfc,50f44803fdc9f065f0003c39,right
514146d3fdc9f049260068e4,5140d8bcfdc9f04926003a93,right
513f2af7fdc9f0358700d610,513d3495fdc9f03587002a3f,right
5140d7d1fdc9f049260038b4,5140d8d8fdc9f04926003ac9,right
50f4648afdc9f065f0004712,513d9e90fdc9f03587008452,left
513d7a02fdc9f035870066ac,5140912ffdc9f04926000461,left
5140916ffdc9f049260004eb,50f43ba6fdc9f065f0003292,left
513d7852fdc9f03587006117,513e6e53fdc9f0358700c40e,left
513f336afdc9f0358700e151,5139297a818ede129600114a,left
50f44866fdc9f065f0003fbc,50f43b89fdc9f065f0003185,left
513d9ac3fdc9f035870077c5,5140d5b0fdc9f04926003530,right
51415033fdc9f04926007ca9,5140d7e8fdc9f049260038e2,right
5185cbb5fdc9f03fd5000b79,5140d8c6fdc9f04926003aa8,right
513d6e69fdc9f035870052e0,513e1f41fdc9f03587009e9b,left
513d311afdc9f035870027a9,50f5609cfdc9f065f00052dc,left
513d698cfdc9f03587004784,5140b9d0fdc9f04926001f11,left
5141518afdc9f04926007fb7,50f4648afdc9f065f0004710,left
51413388fdc9f0492600432f,513d6c3dfdc9f03587004f08,right
513e5ff2fdc9f0358700b300,50f5ebc9fdc9f065f000853c,left
51413c52fdc9f04926005aff,5142184dfdc9f04926008113,left
513f29a6fdc9f0358700d3e2,50f42efdfdc9f065f00024d5,right
513d68edfdc9f03587004546,50f5ebaafdc9f065f0008436,left
5140b780fdc9f04926001a04,5185d1cafdc9f03fd5001141,left
513cc557fdc9f03587001857,513e602bfdc9f0358700b35b,left
513e611bfdc9f0358700b4d5,513e1d78fdc9f035870099ed,right
514147a2fdc9f04926006acd,50f56412fdc9f065f00060ac,left
50f5eb67fdc9f065f000829a,50f433cffdc9f065f00026d3,right
50f42c54fdc9f065f0001b1f,513e1beffdc9f035870095db,left
5141392cfdc9f049260053d3,513d7e87fdc9f03587007415,left
50f5e56bfdc9f065f00068c2,51408a87fdc9f0358700e73d,right
51409b68fdc9f04926001085,50f60c4ebeb2fed9100002a0,right
514136fcfdc9f04926004d62,5140b9c7fdc9f04926001f02,right
50f5e55efdc9f065f0006768,513d68b1fdc9f03587004473,right
513f13fafdc9f0358700cba4,5185cbdbfdc9f03fd5000b9a,right
513d69e5fdc9f035870048b5,5140db3ffdc9f04926003eaf,right
51413925fdc9f049260053bf,51413653fdc9f04926004c35,left
513e1a71fdc9f035870091ed,513e1f9efdc9f03587009f9c,right
50f5eaaafdc9f065f0007bd0,50f42c4cfdc9f065f0001a58,right
51409c23fdc9f04926001165,50f448a4fdc9f065f00040c3,right
50f56412fdc9f065f00060ac,5140b972fdc9f04926001e57,right
50f5e704fdc9f065f0006f57,50f563b1fdc9f065f0005d93,right
50f5e400fdc9f065f0006618,513e2293fdc9f0358700a588,right
51408bb5fdc9f0358700e9ae,50f44867fdc9f065f0003ffb,right
513f312bfdc9f0358700df71,513d79fdfdc9f0358700669f,right
50f5642efdc9f065f000612d,50f44859fdc9f065f0003eec,left
50f42c80fdc9f065f0001dea,513e5de5fdc9f0358700af0d,right
513e5f1efdc9f0358700b1c8,50f42bbbfdc9f065f00016cf,left
513e5d94fdc9f0358700ae2e,50f5e56cfdc9f065f00068dd,right
513e1a61fdc9f035870091c5,50f5eb3ffdc9f065f00080f4,left
50f433d7fdc9f065f000278c,513da0effdc9f03587008a5e,right
514146c7fdc9f049260068c9,5140d2a9fdc9f0492600330f,right
513ce4f5fdc9f03587002232,51413a9bfdc9f04926005758,left
513f291dfdc9f0358700d2ee,513e6155fdc9f0358700b523,right
50f563affdc9f065f0005d62,513e1fd7fdc9f0358700a040,right
513e1d82fdc9f03587009a0a,513d5bacfdc9f035870035ac,left
50f5e760fdc9f065f00070be,5140b82ffdc9f04926001bc1,left
514141b7fdc9f049260061fd,513f2babfdc9f0358700d737,right
513f325cfdc9f0358700e073,5140d76efdc9f049260037eb,right
50f5ed58fdc9f065f0008c6f,513d7f59fdc9f035870075c1,left
513e5ee8fdc9f0358700b179,514145ecfdc9f049260066c0,right
513d77c5fdc9f03587005f4b,50f55e7ffdc9f065f0004d36,left
50f447d3fdc9f065f0003aa2,513f2d16fdc9f0358700d995,left
50f5ec1bfdc9f065f0008760,50f42c12fdc9f065f0001806,right
5140ca14fdc9f04926002715,513d7f9bfdc9f03587007628,right
5140da04fdc9f04926003d1d,513e1b11fdc9f03587009385,left
514133e8fdc9f04926004484,50f5640dfdc9f065f0006051,right
513d9ccdfdc9f03587007e74,5140922dfdc9f0492600066b,left
50f5eeabfdc9f065f0008f88,513e1fbffdc9f03587009ffa,left
513d9d1efdc9f03587007f7b,50f5ec19fdc9f065f000872d,right
5141500cfdc9f04926007c48,513d9ba1fdc9f03587007a8f,right
5140c8c7fdc9f04926002339,50f42b89fdc9f065f000153f,left
513d7cf5fdc9f03587007076,51408bf2fdc9f0358700ea21,left
513cb508fdc9f035870008ce,513e6546fdc9f0358700b946,left
5140ca02fdc9f049260026dd,513f124cfdc9f0358700c955,right
5141399ffdc9f049260054ed,513d582afdc9f035870032c1,left
50f439f8fdc9f065f0002e0d,513f2a16fdc9f0358700d4a0,left
513da017fdc9f035870088bf,51415068fdc9f04926007d39,equal
5140d7b1fdc9f04926003871,513d2da8fdc9f03587002507,right
513d6baefdc9f03587004da2,513f29befdc9f0358700d40b,left
5140d529fdc9f04926003437,513cb958fdc9f03587000ce1,left
513e5d02fdc9f0358700ac97,513f29affdc9f0358700d3f3,right
5140ccccfdc9f04926002ea4,50f4644cfdc9f065f0004533,right
51421a2afdc9f049260082f6,513f314efdc9f0358700df90,left
50f5e75cfdc9f065f0007072,50f43b92fdc9f065f0003241,left
51408c26fdc9f0358700ea8d,513d5651fdc9f03587002f77,right
50f5eacffdc9f065f0007d64,513f128efdc9f0358700c9b9,left
513d9e96fdc9f03587008467,513d9ca1fdc9f03587007de9,left
50f4649afdc9f065f00048ac,5185cc17fdc9f03fd5000bd9,left
5141353bfdc9f04926004935,5140cb2efdc9f04926002a8c,left
513e1dd2fdc9f03587009ad3,50f5eb6dfdc9f065f0008319,right
513f2d2afdc9f0358700d9b2,50f42bb1fdc9f065f0001616,right
513ce8b5fdc9f035870022e7,5140930bfdc9f04926000734,left
50f5644bfdc9f065f0006221,513e1a14fdc9f035870090fd,left
5140c9e2fdc9f04926002685,514091e1fdc9f049260005d1,equal
51414551fdc9f049260065cd,50f6167ebeb2fed91000093c,equal
513da026fdc9f035870088e9,513e6caafdc9f0358700c1c4,right
5140ca4afdc9f049260027c1,513d58c0fdc9f03587003323,right
514147f4fdc9f04926006b9b,50f447dafdc9f065f0003b4a,left
50f445a9fdc9f065f0003545,50f60872beb2fed6f80004da,left
513f296efdc9f0358700d37b,50f55e7cfdc9f065f0004cfb,left
50f5609afdc9f065f0005293,50f56061fdc9f065f000516b,left
513e6e54fdc9f0358700c40f,51414070fdc9f049260060bc,right
5185cc9efdc9f03fd5000c56,513e6088fdc9f0358700b3eb,right
513d7c59fdc9f03587006e79,513d7a37fdc9f0358700675c,right
513cccb2fdc9f03587001d52,5140d526fdc9f04926003435,left
513cb2fafdc9f035870006dc,51409c81fdc9f049260011df,left
513e64abfdc9f0358700b873,513e5f8cfdc9f0358700b268,left
513d6a28fdc9f03587004997,51413cccfdc9f04926005bcf,equal
514150c8fdc9f04926007e2b,5140d734fdc9f04926003784,right
513e5d3afdc9f0358700ad2f,513d9eaafdc9f035870084ab,right
513e5f6ffdc9f0358700b23c,50f5eab2fdc9f065f0007c6e,left
5141342bfdc9f04926004562,5141381efdc9f04926005152,left
50f562ddfdc9f065f0005af2,51414ff2fdc9f04926007c0a,left
50f5eaf2fdc9f065f0007e9d,513e62ebfdc9f0358700b77e,right
50f4347cfdc9f065f0002878,51414733fdc9f049260069d5,left
51414c79fdc9f0492600733f,513ccc7cfdc9f03587001d43,right
50f447d3fdc9f065f0003aa7,50f42de0fdc9f065f0002289,right
5140c8fefdc9f049260023e1,513d9da2fdc9f0358700813a,right
50f43477fdc9f065f000282d,50f5e56ffdc9f065f0006925,left
5140b665fdc9f049260016e1,513cbd4cfdc9f03587001087,left
513f3287fdc9f0358700e09e,50f56198fdc9f065f00055a6,right
513f1080fdc9f0358700c6f2,5140b723fdc9f04926001903,right
50f561ccfdc9f065f0005764,50f5ed66fdc9f065f0008d02,equal
5140d97dfdc9f04926003c05,51408a6ffdc9f0358700e710,left
513e206ffdc9f0358700a1d8,5142291bfdc9f04926008813,left
513d7dd9fdc9f035870072a4,513d7d89fdc9f035870071fc,equal
51409b98fdc9f049260010c0,51409880fdc9f04926000cbd,right
513d7a98fdc9f035870068b6,50f563cffdc9f065f0005ea6,right
51413406fdc9f049260044e6,50f5e87ffdc9f065f0007350,right
